Tema,Año,Mes,EntidadFederativa,UnidadesVehicularesElectricas,UnidadesVehicularesHibridasPlugin1,UnidadesVehicularesHibridas2,Total
Venta_de_vehiculos_hibridos_y_electricos,2019,Octubre,Ciudad_de_Mexico,15,66,933,1014
Venta_de_vehiculos_hibridos_y_electricos,2019,Junio,Ciudad_de_Mexico,5,18,804,827
Venta_de_vehiculos_hibridos_y_electricos,2019,Septiembre,Ciudad_de_Mexico,15,47,764,826
Venta_de_vehiculos_hibridos_y_electricos,2019,Julio,Ciudad_de_Mexico,7,26,716,749
Venta_de_vehiculos_hibridos_y_electricos,2018,Diciembre,Ciudad_de_Mexico,7,76,629,712
Venta_de_vehiculos_hibridos_y_electricos,2019,Marzo,Ciudad_de_Mexico,7,74,619,700
Venta_de_vehiculos_hibridos_y_electricos,2019,Agosto,Ciudad_de_Mexico,12,35,624,671
Venta_de_vehiculos_hibridos_y_electricos,2019,Enero,Ciudad_de_Mexico,13,89,535,637
Venta_de_vehiculos_hibridos_y_electricos,2018,Septiembre,Ciudad_de_Mexico,5,53,526,584
Venta_de_vehiculos_hibridos_y_electricos,2018,Noviembre,Ciudad_de_Mexico,8,64,511,583
Venta_de_vehiculos_hibridos_y_electricos,2018,Mayo,Ciudad_de_Mexico,3,108,455,566
Venta_de_vehiculos_hibridos_y_electricos,2018,Junio,Ciudad_de_Mexico,5,75,481,561
Venta_de_vehiculos_hibridos_y_electricos,2018,Octubre,Ciudad_de_Mexico,7,66,488,561
Venta_de_vehiculos_hibridos_y_electricos,2017,Diciembre,Ciudad_de_Mexico,3,58,495,556
Venta_de_vehiculos_hibridos_y_electricos,2017,Octubre,Ciudad_de_Mexico,15,46,469,530
Venta_de_vehiculos_hibridos_y_electricos,2016,Diciembre,Ciudad_de_Mexico,13,55,454,522
Venta_de_vehiculos_hibridos_y_electricos,2016,Septiembre,Ciudad_de_Mexico,4,49,463,516
Venta_de_vehiculos_hibridos_y_electricos,2018,Abril,Ciudad_de_Mexico,3,94,416,513
Venta_de_vehiculos_hibridos_y_electricos,2019,Octubre,Mexico,1,14,485,500
Venta_de_vehiculos_hibridos_y_electricos,2017,Marzo,Ciudad_de_Mexico,10,67,419,496
Venta_de_vehiculos_hibridos_y_electricos,2019,Febrero,Ciudad_de_Mexico,17,74,382,473
Venta_de_vehiculos_hibridos_y_electricos,2018,Julio,Ciudad_de_Mexico,6,56,407,469
Venta_de_vehiculos_hibridos_y_electricos,2018,Marzo,Ciudad_de_Mexico,4,114,350,468
Venta_de_vehiculos_hibridos_y_electricos,2018,Febrero,Ciudad_de_Mexico,4,66,391,461
Venta_de_vehiculos_hibridos_y_electricos,2019,Julio,Mexico,1,17,443,461
Venta_de_vehiculos_hibridos_y_electricos,2016,Junio,Ciudad_de_Mexico,16,20,407,443
Venta_de_vehiculos_hibridos_y_electricos,2018,Agosto,Ciudad_de_Mexico,9,7,423,439
Venta_de_vehiculos_hibridos_y_electricos,2019,Abril,Ciudad_de_Mexico,11,19,407,437
Venta_de_vehiculos_hibridos_y_electricos,2016,Noviembre,Ciudad_de_Mexico,6,46,370,422
Venta_de_vehiculos_hibridos_y_electricos,2017,Abril,Ciudad_de_Mexico,12,45,365,422
Venta_de_vehiculos_hibridos_y_electricos,2019,Junio,Mexico,6,6,407,419
Venta_de_vehiculos_hibridos_y_electricos,2019,Mayo,Ciudad_de_Mexico,7,27,375,409
Venta_de_vehiculos_hibridos_y_electricos,2016,Julio,Ciudad_de_Mexico,13,17,376,406
Venta_de_vehiculos_hibridos_y_electricos,2019,Septiembre,Mexico,4,6,396,406
Venta_de_vehiculos_hibridos_y_electricos,2016,Agosto,Ciudad_de_Mexico,10,30,364,404
Venta_de_vehiculos_hibridos_y_electricos,2017,Noviembre,Ciudad_de_Mexico,24,63,317,404
Venta_de_vehiculos_hibridos_y_electricos,2019,Marzo,Mexico,1,15,386,402
Venta_de_vehiculos_hibridos_y_electricos,2017,Junio,Ciudad_de_Mexico,10,47,316,373
Venta_de_vehiculos_hibridos_y_electricos,2017,Septiembre,Ciudad_de_Mexico,14,39,319,372
Venta_de_vehiculos_hibridos_y_electricos,2018,Diciembre,Mexico,2,13,357,372
Venta_de_vehiculos_hibridos_y_electricos,2016,Octubre,Ciudad_de_Mexico,17,39,304,360
Venta_de_vehiculos_hibridos_y_electricos,2017,Mayo,Ciudad_de_Mexico,12,40,307,359
Venta_de_vehiculos_hibridos_y_electricos,2018,Enero,Ciudad_de_Mexico,5,46,289,340
Venta_de_vehiculos_hibridos_y_electricos,2018,Septiembre,Mexico,0,17,297,314
Venta_de_vehiculos_hibridos_y_electricos,2017,Agosto,Ciudad_de_Mexico,10,38,263,311
Venta_de_vehiculos_hibridos_y_electricos,2017,Febrero,Ciudad_de_Mexico,13,56,234,303
Venta_de_vehiculos_hibridos_y_electricos,2016,Marzo,Ciudad_de_Mexico,7,0,283,290
Venta_de_vehiculos_hibridos_y_electricos,2019,Agosto,Mexico,3,9,275,287
Venta_de_vehiculos_hibridos_y_electricos,2019,Enero,Mexico,1,19,265,285
Venta_de_vehiculos_hibridos_y_electricos,2019,Febrero,Mexico,1,7,276,284
Venta_de_vehiculos_hibridos_y_electricos,2018,Noviembre,Mexico,1,8,264,273
Venta_de_vehiculos_hibridos_y_electricos,2017,Julio,Ciudad_de_Mexico,9,30,229,268
Venta_de_vehiculos_hibridos_y_electricos,2019,Octubre,Jalisco,0,15,244,259
Venta_de_vehiculos_hibridos_y_electricos,2018,Octubre,Mexico,0,11,246,257
Venta_de_vehiculos_hibridos_y_electricos,2017,Enero,Ciudad_de_Mexico,8,63,182,253
Venta_de_vehiculos_hibridos_y_electricos,2019,Septiembre,Jalisco,2,6,238,246
Venta_de_vehiculos_hibridos_y_electricos,2018,Agosto,Mexico,0,6,235,241
Venta_de_vehiculos_hibridos_y_electricos,2018,Diciembre,Jalisco,5,11,218,234
Venta_de_vehiculos_hibridos_y_electricos,2019,Abril,Mexico,0,4,221,225
Venta_de_vehiculos_hibridos_y_electricos,2018,Marzo,Mexico,0,12,209,221
Venta_de_vehiculos_hibridos_y_electricos,2019,Junio,Jalisco,2,2,217,221
Venta_de_vehiculos_hibridos_y_electricos,2018,Abril,Mexico,0,13,195,208
Venta_de_vehiculos_hibridos_y_electricos,2018,Julio,Mexico,0,9,193,202
Venta_de_vehiculos_hibridos_y_electricos,2016,Abril,Ciudad_de_Mexico,19,18,164,201
Venta_de_vehiculos_hibridos_y_electricos,2018,Mayo,Mexico,1,7,185,193
Venta_de_vehiculos_hibridos_y_electricos,2019,Mayo,Mexico,0,4,186,190
Venta_de_vehiculos_hibridos_y_electricos,2018,Junio,Mexico,0,12,177,189
Venta_de_vehiculos_hibridos_y_electricos,2019,Julio,Jalisco,1,8,176,185
Venta_de_vehiculos_hibridos_y_electricos,2019,Septiembre,Nuevo_Leon,0,11,168,179
Venta_de_vehiculos_hibridos_y_electricos,2017,Marzo,Mexico,1,2,175,178
Venta_de_vehiculos_hibridos_y_electricos,2019,Enero,Jalisco,16,13,148,177
Venta_de_vehiculos_hibridos_y_electricos,2017,Diciembre,Mexico,1,6,168,175
Venta_de_vehiculos_hibridos_y_electricos,2018,Junio,No especificado,14,0,159,173
Venta_de_vehiculos_hibridos_y_electricos,2019,Marzo,Jalisco,2,10,159,171
Venta_de_vehiculos_hibridos_y_electricos,2018,Febrero,Mexico,0,8,161,169
Venta_de_vehiculos_hibridos_y_electricos,2018,Octubre,Jalisco,3,8,156,167
Venta_de_vehiculos_hibridos_y_electricos,2016,Mayo,Ciudad_de_Mexico,11,10,143,164
Venta_de_vehiculos_hibridos_y_electricos,2018,Noviembre,Jalisco,3,9,151,163
Venta_de_vehiculos_hibridos_y_electricos,2019,Agosto,Jalisco,1,4,156,161
Venta_de_vehiculos_hibridos_y_electricos,2016,Agosto,Mexico,0,2,158,160
Venta_de_vehiculos_hibridos_y_electricos,2018,Septiembre,Jalisco,1,11,141,153
Venta_de_vehiculos_hibridos_y_electricos,2016,Junio,Mexico,5,1,145,151
Venta_de_vehiculos_hibridos_y_electricos,2018,Mayo,Jalisco,0,21,125,146
Venta_de_vehiculos_hibridos_y_electricos,2017,Diciembre,Jalisco,3,7,130,140
Venta_de_vehiculos_hibridos_y_electricos,2018,Enero,Mexico,0,6,133,139
Venta_de_vehiculos_hibridos_y_electricos,2016,Noviembre,Mexico,2,1,135,138
Venta_de_vehiculos_hibridos_y_electricos,2016,Diciembre,Mexico,0,7,131,138
Venta_de_vehiculos_hibridos_y_electricos,2016,Junio,Jalisco,3,6,128,137
Venta_de_vehiculos_hibridos_y_electricos,2018,Diciembre,Michoacan_de_Ocampo,2,1,134,137
Venta_de_vehiculos_hibridos_y_electricos,2019,Octubre,Nuevo_Leon,3,15,115,133
Venta_de_vehiculos_hibridos_y_electricos,2017,Noviembre,Mexico,1,5,126,132
Venta_de_vehiculos_hibridos_y_electricos,2019,Febrero,Jalisco,5,16,107,128
Venta_de_vehiculos_hibridos_y_electricos,2017,Abril,Mexico,2,2,123,127
Venta_de_vehiculos_hibridos_y_electricos,2017,Febrero,Mexico,2,0,124,126
Venta_de_vehiculos_hibridos_y_electricos,2017,Junio,Mexico,0,2,124,126
Venta_de_vehiculos_hibridos_y_electricos,2018,Marzo,Jalisco,4,22,100,126
Venta_de_vehiculos_hibridos_y_electricos,2016,Julio,Mexico,1,0,122,123
Venta_de_vehiculos_hibridos_y_electricos,2018,Junio,Jalisco,0,26,96,122
Venta_de_vehiculos_hibridos_y_electricos,2017,Mayo,Mexico,1,10,107,118
Venta_de_vehiculos_hibridos_y_electricos,2019,Septiembre,Michoacan_de_Ocampo,0,3,111,114
Venta_de_vehiculos_hibridos_y_electricos,2019,Agosto,Nuevo_Leon,1,7,105,113
Venta_de_vehiculos_hibridos_y_electricos,2019,Marzo,Nuevo_Leon,2,12,98,112
Venta_de_vehiculos_hibridos_y_electricos,2019,Junio,Michoacan_de_Ocampo,1,4,107,112
Venta_de_vehiculos_hibridos_y_electricos,2017,Mayo,Jalisco,0,4,107,111
Venta_de_vehiculos_hibridos_y_electricos,2018,Abril,Jalisco,0,19,91,110
Venta_de_vehiculos_hibridos_y_electricos,2019,Abril,Jalisco,5,3,98,106
Venta_de_vehiculos_hibridos_y_electricos,2018,Diciembre,Nuevo_Leon,3,19,82,104
Venta_de_vehiculos_hibridos_y_electricos,2016,Octubre,Mexico,1,5,96,102
Venta_de_vehiculos_hibridos_y_electricos,2019,Mayo,Jalisco,4,1,97,102
Venta_de_vehiculos_hibridos_y_electricos,2018,Febrero,Jalisco,0,8,93,101
Venta_de_vehiculos_hibridos_y_electricos,2017,Septiembre,Mexico,0,9,91,100
Venta_de_vehiculos_hibridos_y_electricos,2018,Noviembre,Michoacan_de_Ocampo,0,1,99,100
Venta_de_vehiculos_hibridos_y_electricos,2019,Marzo,Michoacan_de_Ocampo,0,2,98,100
Venta_de_vehiculos_hibridos_y_electricos,2017,Agosto,Nuevo_Leon,2,9,88,99
Venta_de_vehiculos_hibridos_y_electricos,2017,Octubre,Mexico,0,3,96,99
Venta_de_vehiculos_hibridos_y_electricos,2018,Febrero,No especificado,12,0,85,97
Venta_de_vehiculos_hibridos_y_electricos,2019,Junio,Oaxaca,0,1,95,96
Venta_de_vehiculos_hibridos_y_electricos,2016,Septiembre,Mexico,0,5,89,94
Venta_de_vehiculos_hibridos_y_electricos,2018,Agosto,Jalisco,1,2,91,94
Venta_de_vehiculos_hibridos_y_electricos,2017,Agosto,Mexico,1,4,87,92
Venta_de_vehiculos_hibridos_y_electricos,2019,Enero,Michoacan_de_Ocampo,2,4,84,90
Venta_de_vehiculos_hibridos_y_electricos,2019,Octubre,Michoacan_de_Ocampo,0,2,87,89
Venta_de_vehiculos_hibridos_y_electricos,2017,Enero,Mexico,2,5,81,88
Venta_de_vehiculos_hibridos_y_electricos,2019,Octubre,Queretaro_de_Arteaga,0,12,75,87
Venta_de_vehiculos_hibridos_y_electricos,2019,Octubre,Guanajuato,1,4,81,86
Venta_de_vehiculos_hibridos_y_electricos,2016,Noviembre,Nuevo_Leon,4,16,65,85
Venta_de_vehiculos_hibridos_y_electricos,2019,Julio,Nuevo_Leon,0,4,81,85
Venta_de_vehiculos_hibridos_y_electricos,2019,Agosto,Michoacan_de_Ocampo,0,3,81,84
Venta_de_vehiculos_hibridos_y_electricos,2018,Noviembre,Nuevo_Leon,1,8,74,83
Venta_de_vehiculos_hibridos_y_electricos,2017,Octubre,Jalisco,0,5,77,82
Venta_de_vehiculos_hibridos_y_electricos,2018,Julio,Jalisco,1,7,74,82
Venta_de_vehiculos_hibridos_y_electricos,2018,Enero,Jalisco,1,8,70,79
Venta_de_vehiculos_hibridos_y_electricos,2018,Septiembre,Nuevo_Leon,1,14,64,79
Venta_de_vehiculos_hibridos_y_electricos,2019,Enero,Guanajuato,6,8,65,79
Venta_de_vehiculos_hibridos_y_electricos,2019,Junio,Nuevo_Leon,0,4,75,79
Venta_de_vehiculos_hibridos_y_electricos,2019,Junio,Puebla,0,4,75,79
Venta_de_vehiculos_hibridos_y_electricos,2018,Enero,No especificado,4,0,74,78
Venta_de_vehiculos_hibridos_y_electricos,2019,Enero,Puebla,4,12,62,78
Venta_de_vehiculos_hibridos_y_electricos,2019,Mayo,Nuevo_Leon,0,8,70,78
Venta_de_vehiculos_hibridos_y_electricos,2019,Abril,Nuevo_Leon,3,5,69,77
Venta_de_vehiculos_hibridos_y_electricos,2019,Junio,Guanajuato,1,2,72,75
Venta_de_vehiculos_hibridos_y_electricos,2019,Julio,Michoacan_de_Ocampo,1,0,74,75
Venta_de_vehiculos_hibridos_y_electricos,2017,Diciembre,Michoacan_de_Ocampo,0,0,74,74
Venta_de_vehiculos_hibridos_y_electricos,2018,Junio,Nuevo_Leon,0,8,66,74
Venta_de_vehiculos_hibridos_y_electricos,2018,Noviembre,Queretaro_de_Arteaga,0,9,64,73
Venta_de_vehiculos_hibridos_y_electricos,2019,Enero,Nuevo_Leon,2,18,53,73
Venta_de_vehiculos_hibridos_y_electricos,2017,Septiembre,Nuevo_Leon,2,4,66,72
Venta_de_vehiculos_hibridos_y_electricos,2018,Junio,Michoacan_de_Ocampo,0,3,69,72
Venta_de_vehiculos_hibridos_y_electricos,2019,Febrero,Nuevo_Leon,2,8,62,72
Venta_de_vehiculos_hibridos_y_electricos,2019,Septiembre,Guanajuato,2,3,67,72
Venta_de_vehiculos_hibridos_y_electricos,2018,Noviembre,Guanajuato,1,4,65,70
Venta_de_vehiculos_hibridos_y_electricos,2019,Marzo,Queretaro_de_Arteaga,0,12,58,70
Venta_de_vehiculos_hibridos_y_electricos,2019,Octubre,Oaxaca,0,0,70,70
Venta_de_vehiculos_hibridos_y_electricos,2017,Marzo,Jalisco,1,7,61,69
Venta_de_vehiculos_hibridos_y_electricos,2019,Septiembre,Oaxaca,0,0,69,69
Venta_de_vehiculos_hibridos_y_electricos,2019,Octubre,Puebla,0,1,68,69
Venta_de_vehiculos_hibridos_y_electricos,2016,Junio,Nuevo_Leon,0,3,65,68
Venta_de_vehiculos_hibridos_y_electricos,2016,Julio,Jalisco,2,2,64,68
Venta_de_vehiculos_hibridos_y_electricos,2018,Agosto,Nuevo_Leon,0,3,65,68
Venta_de_vehiculos_hibridos_y_electricos,2018,Diciembre,Puebla,2,9,57,68
Venta_de_vehiculos_hibridos_y_electricos,2016,Enero,Ciudad_de_Mexico,4,0,63,67
Venta_de_vehiculos_hibridos_y_electricos,2017,Julio,Mexico,1,4,61,66
Venta_de_vehiculos_hibridos_y_electricos,2019,Septiembre,Puebla,0,3,63,66
Venta_de_vehiculos_hibridos_y_electricos,2016,Julio,Nuevo_Leon,3,1,61,65
Venta_de_vehiculos_hibridos_y_electricos,2016,Noviembre,Jalisco,8,6,51,65
Venta_de_vehiculos_hibridos_y_electricos,2018,Julio,Nuevo_Leon,2,4,59,65
Venta_de_vehiculos_hibridos_y_electricos,2019,Agosto,Puebla,0,5,60,65
Venta_de_vehiculos_hibridos_y_electricos,2018,Abril,No especificado,18,0,46,64
Venta_de_vehiculos_hibridos_y_electricos,2018,Noviembre,Puebla,0,4,59,63
Venta_de_vehiculos_hibridos_y_electricos,2019,Septiembre,Queretaro_de_Arteaga,1,5,57,63
Venta_de_vehiculos_hibridos_y_electricos,2016,Mayo,Jalisco,2,4,56,62
Venta_de_vehiculos_hibridos_y_electricos,2016,Diciembre,Jalisco,1,10,51,62
Venta_de_vehiculos_hibridos_y_electricos,2017,Noviembre,Jalisco,1,6,55,62
Venta_de_vehiculos_hibridos_y_electricos,2017,Diciembre,Nuevo_Leon,1,10,51,62
Venta_de_vehiculos_hibridos_y_electricos,2018,Octubre,Michoacan_de_Ocampo,0,0,62,62
Venta_de_vehiculos_hibridos_y_electricos,2018,Diciembre,Queretaro_de_Arteaga,0,5,57,62
Venta_de_vehiculos_hibridos_y_electricos,2016,Diciembre,Nuevo_Leon,0,11,50,61
Venta_de_vehiculos_hibridos_y_electricos,2019,Marzo,Morelos,4,10,47,61
Venta_de_vehiculos_hibridos_y_electricos,2016,Mayo,Puebla,0,1,59,60
Venta_de_vehiculos_hibridos_y_electricos,2016,Agosto,Nuevo_Leon,0,6,54,60
Venta_de_vehiculos_hibridos_y_electricos,2017,Abril,Jalisco,1,1,57,59
Venta_de_vehiculos_hibridos_y_electricos,2018,Mayo,Nuevo_Leon,3,16,40,59
Venta_de_vehiculos_hibridos_y_electricos,2019,Junio,Campeche,0,0,59,59
Venta_de_vehiculos_hibridos_y_electricos,2019,Junio,Queretaro_de_Arteaga,0,2,57,59
Venta_de_vehiculos_hibridos_y_electricos,2017,Septiembre,Jalisco,2,7,49,58
Venta_de_vehiculos_hibridos_y_electricos,2019,Marzo,Guanajuato,2,4,52,58
Venta_de_vehiculos_hibridos_y_electricos,2019,Agosto,Guanajuato,0,3,55,58
Venta_de_vehiculos_hibridos_y_electricos,2018,Mayo,Michoacan_de_Ocampo,0,5,52,57
Venta_de_vehiculos_hibridos_y_electricos,2018,Octubre,Nuevo_Leon,2,10,45,57
Venta_de_vehiculos_hibridos_y_electricos,2018,Abril,Michoacan_de_Ocampo,0,1,55,56
Venta_de_vehiculos_hibridos_y_electricos,2019,Octubre,Sinaloa,0,3,53,56
Venta_de_vehiculos_hibridos_y_electricos,2018,Mayo,No especificado,7,0,48,55
Venta_de_vehiculos_hibridos_y_electricos,2018,Julio,Queretaro_de_Arteaga,1,13,41,55
Venta_de_vehiculos_hibridos_y_electricos,2019,Febrero,Michoacan_de_Ocampo,0,1,54,55
Venta_de_vehiculos_hibridos_y_electricos,2017,Julio,Nuevo_Leon,0,7,47,54
Venta_de_vehiculos_hibridos_y_electricos,2017,Noviembre,Nuevo_Leon,1,8,45,54
Venta_de_vehiculos_hibridos_y_electricos,2019,Octubre,Morelos,0,6,48,54
Venta_de_vehiculos_hibridos_y_electricos,2016,Octubre,Jalisco,20,5,28,53
Venta_de_vehiculos_hibridos_y_electricos,2018,Febrero,Nuevo_Leon,0,8,45,53
Venta_de_vehiculos_hibridos_y_electricos,2018,Marzo,Nuevo_Leon,0,8,45,53
Venta_de_vehiculos_hibridos_y_electricos,2019,Enero,Queretaro_de_Arteaga,4,7,42,53
Venta_de_vehiculos_hibridos_y_electricos,2016,Agosto,Jalisco,1,8,43,52
Venta_de_vehiculos_hibridos_y_electricos,2018,Octubre,Guanajuato,0,0,52,52
Venta_de_vehiculos_hibridos_y_electricos,2019,Febrero,Puebla,1,13,38,52
Venta_de_vehiculos_hibridos_y_electricos,2019,Marzo,Puebla,0,2,50,52
Venta_de_vehiculos_hibridos_y_electricos,2016,Marzo,Mexico,3,0,48,51
Venta_de_vehiculos_hibridos_y_electricos,2018,Octubre,Puebla,1,1,49,51
Venta_de_vehiculos_hibridos_y_electricos,2019,Octubre,Baja_California,0,0,51,51
Venta_de_vehiculos_hibridos_y_electricos,2016,Octubre,Nuevo_Leon,3,6,41,50
Venta_de_vehiculos_hibridos_y_electricos,2017,Marzo,Nuevo_Leon,1,6,43,50
Venta_de_vehiculos_hibridos_y_electricos,2017,Julio,Jalisco,1,3,45,49
Venta_de_vehiculos_hibridos_y_electricos,2018,Marzo,Michoacan_de_Ocampo,0,7,42,49
Venta_de_vehiculos_hibridos_y_electricos,2018,Septiembre,Michoacan_de_Ocampo,0,1,48,49
Venta_de_vehiculos_hibridos_y_electricos,2018,Diciembre,Guanajuato,2,3,44,49
Venta_de_vehiculos_hibridos_y_electricos,2019,Febrero,Guanajuato,1,4,44,49
Venta_de_vehiculos_hibridos_y_electricos,2019,Julio,Guanajuato,0,1,48,49
Venta_de_vehiculos_hibridos_y_electricos,2019,Octubre,Veracruz_de_Ignacio_de_la_Llave,0,4,45,49
Venta_de_vehiculos_hibridos_y_electricos,2016,Marzo,Nuevo_Leon,3,3,42,48
Venta_de_vehiculos_hibridos_y_electricos,2018,Agosto,Puebla,1,0,47,48
Venta_de_vehiculos_hibridos_y_electricos,2018,Octubre,Chihuahua,2,0,46,48
Venta_de_vehiculos_hibridos_y_electricos,2019,Julio,Puebla,0,3,45,48
Venta_de_vehiculos_hibridos_y_electricos,2017,Junio,Jalisco,0,6,41,47
Venta_de_vehiculos_hibridos_y_electricos,2019,Febrero,Queretaro_de_Arteaga,2,8,37,47
Venta_de_vehiculos_hibridos_y_electricos,2019,Junio,Sinaloa,0,0,47,47
Venta_de_vehiculos_hibridos_y_electricos,2016,Mayo,Mexico,1,1,44,46
Venta_de_vehiculos_hibridos_y_electricos,2017,Junio,Nuevo_Leon,1,6,39,46
Venta_de_vehiculos_hibridos_y_electricos,2019,Julio,Queretaro_de_Arteaga,1,2,43,46
Venta_de_vehiculos_hibridos_y_electricos,2017,Agosto,Jalisco,3,5,37,45
Venta_de_vehiculos_hibridos_y_electricos,2018,Julio,Michoacan_de_Ocampo,0,2,43,45
Venta_de_vehiculos_hibridos_y_electricos,2017,Febrero,Nuevo_Leon,2,10,32,44
Venta_de_vehiculos_hibridos_y_electricos,2017,Mayo,Nuevo_Leon,2,9,33,44
Venta_de_vehiculos_hibridos_y_electricos,2017,Octubre,Nuevo_Leon,1,6,37,44
Venta_de_vehiculos_hibridos_y_electricos,2018,Enero,Nuevo_Leon,1,9,34,44
Venta_de_vehiculos_hibridos_y_electricos,2018,Abril,Nuevo_Leon,0,11,33,44
Venta_de_vehiculos_hibridos_y_electricos,2018,Septiembre,Puebla,0,4,40,44
Venta_de_vehiculos_hibridos_y_electricos,2019,Abril,Queretaro_de_Arteaga,2,7,35,44
Venta_de_vehiculos_hibridos_y_electricos,2019,Mayo,Guanajuato,0,3,41,44
Venta_de_vehiculos_hibridos_y_electricos,2016,Febrero,Ciudad_de_Mexico,7,0,36,43
Venta_de_vehiculos_hibridos_y_electricos,2016,Diciembre,Puebla,0,5,38,43
Venta_de_vehiculos_hibridos_y_electricos,2018,Septiembre,Guanajuato,0,4,39,43
Venta_de_vehiculos_hibridos_y_electricos,2018,Septiembre,Queretaro_de_Arteaga,0,7,36,43
Venta_de_vehiculos_hibridos_y_electricos,2019,Agosto,Sinaloa,0,1,42,43
Venta_de_vehiculos_hibridos_y_electricos,2019,Octubre,San_Luis_Potosi,0,3,40,43
Venta_de_vehiculos_hibridos_y_electricos,2017,Enero,Jalisco,15,6,21,42
Venta_de_vehiculos_hibridos_y_electricos,2017,Noviembre,Queretaro_de_Arteaga,2,3,37,42
Venta_de_vehiculos_hibridos_y_electricos,2018,Febrero,Queretaro_de_Arteaga,0,3,39,42
Venta_de_vehiculos_hibridos_y_electricos,2018,Mayo,Guanajuato,0,4,38,42
Venta_de_vehiculos_hibridos_y_electricos,2018,Octubre,Queretaro_de_Arteaga,0,5,37,42
Venta_de_vehiculos_hibridos_y_electricos,2016,Abril,Mexico,0,1,40,41
Venta_de_vehiculos_hibridos_y_electricos,2019,Enero,Oaxaca,0,0,41,41
Venta_de_vehiculos_hibridos_y_electricos,2019,Mayo,Puebla,1,3,37,41
Venta_de_vehiculos_hibridos_y_electricos,2019,Octubre,Hidalgo,0,2,39,41
Venta_de_vehiculos_hibridos_y_electricos,2016,Julio,Puebla,1,0,39,40
Venta_de_vehiculos_hibridos_y_electricos,2017,Diciembre,Coahuila_de_Zaragoza,0,1,39,40
Venta_de_vehiculos_hibridos_y_electricos,2017,Diciembre,Queretaro_de_Arteaga,0,3,37,40
Venta_de_vehiculos_hibridos_y_electricos,2018,Febrero,Puebla,0,4,36,40
Venta_de_vehiculos_hibridos_y_electricos,2018,Marzo,No especificado,10,0,30,40
Venta_de_vehiculos_hibridos_y_electricos,2019,Marzo,Oaxaca,0,0,40,40
Venta_de_vehiculos_hibridos_y_electricos,2019,Agosto,Queretaro_de_Arteaga,0,2,38,40
Venta_de_vehiculos_hibridos_y_electricos,2019,Septiembre,San_Luis_Potosi,0,2,38,40
Venta_de_vehiculos_hibridos_y_electricos,2019,Octubre,Coahuila_de_Zaragoza,0,1,39,40
Venta_de_vehiculos_hibridos_y_electricos,2016,Junio,Puebla,1,1,37,39
Venta_de_vehiculos_hibridos_y_electricos,2018,Febrero,Guanajuato,0,3,36,39
Venta_de_vehiculos_hibridos_y_electricos,2018,Mayo,Puebla,2,5,32,39
Venta_de_vehiculos_hibridos_y_electricos,2018,Junio,Morelos,0,5,34,39
Venta_de_vehiculos_hibridos_y_electricos,2018,Agosto,Oaxaca,0,0,39,39
Venta_de_vehiculos_hibridos_y_electricos,2018,Diciembre,Sinaloa,0,6,33,39
Venta_de_vehiculos_hibridos_y_electricos,2019,Junio,Veracruz_de_Ignacio_de_la_Llave,0,1,38,39
Venta_de_vehiculos_hibridos_y_electricos,2016,Septiembre,Jalisco,1,9,28,38
Venta_de_vehiculos_hibridos_y_electricos,2016,Noviembre,Tamaulipas,0,0,38,38
Venta_de_vehiculos_hibridos_y_electricos,2017,Julio,Michoacan_de_Ocampo,0,2,36,38
Venta_de_vehiculos_hibridos_y_electricos,2017,Diciembre,Guanajuato,0,6,32,38
Venta_de_vehiculos_hibridos_y_electricos,2019,Marzo,Veracruz_de_Ignacio_de_la_Llave,0,2,36,38
Venta_de_vehiculos_hibridos_y_electricos,2019,Septiembre,Morelos,0,5,33,38
Venta_de_vehiculos_hibridos_y_electricos,2018,Febrero,Michoacan_de_Ocampo,0,0,37,37
Venta_de_vehiculos_hibridos_y_electricos,2018,Mayo,Morelos,0,3,34,37
Venta_de_vehiculos_hibridos_y_electricos,2018,Agosto,Guanajuato,0,0,37,37
Venta_de_vehiculos_hibridos_y_electricos,2018,Diciembre,Morelos,0,3,34,37
Venta_de_vehiculos_hibridos_y_electricos,2019,Marzo,Baja_California,0,2,35,37
Venta_de_vehiculos_hibridos_y_electricos,2019,Octubre,Yucatan,1,6,30,37
Venta_de_vehiculos_hibridos_y_electricos,2017,Febrero,Jalisco,3,4,29,36
Venta_de_vehiculos_hibridos_y_electricos,2017,Marzo,Puebla,0,6,30,36
Venta_de_vehiculos_hibridos_y_electricos,2017,Abril,Nuevo_Leon,2,3,31,36
Venta_de_vehiculos_hibridos_y_electricos,2017,Septiembre,Coahuila_de_Zaragoza,0,1,35,36
Venta_de_vehiculos_hibridos_y_electricos,2018,Diciembre,Oaxaca,0,0,36,36
Venta_de_vehiculos_hibridos_y_electricos,2019,Agosto,Oaxaca,0,0,36,36
Venta_de_vehiculos_hibridos_y_electricos,2019,Septiembre,Veracruz_de_Ignacio_de_la_Llave,0,1,35,36
Venta_de_vehiculos_hibridos_y_electricos,2019,Marzo,Sinaloa,0,3,32,35
Venta_de_vehiculos_hibridos_y_electricos,2019,Abril,Michoacan_de_Ocampo,0,4,31,35
Venta_de_vehiculos_hibridos_y_electricos,2019,Junio,Morelos,0,1,34,35
Venta_de_vehiculos_hibridos_y_electricos,2019,Julio,Baja_California,0,1,34,35
